# SPDX-FileCopyrightText: 2023 Sascha Brawer <sascha@brawer.ch>
# SPDX-License-Identifier: CC0-1.0
#
# Public Domain: To the extent possible under law, the authors have
# waived all copyright and related or neighboring rights to this file.
# This work is published from Switzerland.
#
# Family names
# Example: Aberegg https://www.wikidata.org/wiki/Q37499977

Aaron;Q301610
Dordomousis;*
Dorel;*
Dorembus;Q106354262
Dorenberg;*
Dorer;Q27043867
Dorier;Q65102500
Dorigo-Piccolo-Riz;*
Doriot;Q21509966
Dorizzi;*
Dormann;Q1245487
Dormayer;*
Dormayr;*
Dormond;Q77616154
Dormont;*
Dorn;Q21227176
Dornaus;*
Dornbierer;*
Dorner;Q21491311
Dorre;Q36890323
Dorsch;Q37119848
Dorschatz;*
Dorsier;*
Dosch;Q19945942
Dosen;Q37081177
Dosenbach;Q1250949
Dospêl;*
Dossan;*
Dossenbach;Q1251014
Dossé;*
Dost;Q115799317
Doswald;*
Dotesio;*
Dothaux;*
Dotta;Q37069234
Douard;Q65102522
Douay;Q5299555
Doucas;*
Doudin;*
Douglas;Q2677358
Dougoud;Q65102541
Dougoz;*
Douillon;*
Douillot;*
Doumont;*
Douqué;*
Dournow;*
Doursoun;*
Dousse;Q65102569
Doutaz;*
Doutrebande;*
Dovat soit Dovaz;*
Dovat;*
Doviane;*
Dové;*
Doxat;*
Doyon;Q21491327
Dozza;*
Dozzi;Q56302671
Drack;Q104837996
Dragaz;*
Dragou;*
Drapel;*
Drautz;*
Drechsel;Q21450511
Drechsle;*
Drechsler;Q16101734
Dredla;*
Drees;Q21487435
Dreesen;Q16869669
Dreher;Q20996104
Drehmann;Q107427859
Dreiding;*
Dreier;Q21509024
Dreifuss;Q21509968
Dreilinden;*
Drenckhahn;Q37216579
Drenowatz;*
Dreosti;*
Dresco;Q115183302
Dresel;Q37186625
Dressi-Dolfino;*
Drevenstedt;*
Drevici;*
Drevous;*
Drevoux;*
Drexel;Q16869672
Drexhage;Q105721208
Dreyer;Q21507264
Dreyfuss;Q21448992
Dreyfuß;Q21448992
Driescher;Q83347037
Drigalla;*
Driosch;*
Drissler;*
Drittenbass;*
Drixl;*
Drobiunig;*
Drocco;Q101038766
Drodofsky;*
Droeser;*
Droetto;*
Droeven;*
Drognat Landré;*
Droguet;*
Drollinger;Q37538728
Drompt;*
Droschl;*
Dross;Q36883467
Drouth;Q107305931
Droux;*
Drouël;*
Droxler;*
Droz dit Busset;*
Droz-Georget;*
Droz-Vincent;*
Droz-dit-Busset;*
Droz;Q56244199
Droël;*
Druck;Q37225015
Drude;Q4168686
Drujan;*
Drumain;*
Druz;*
Drymel;*
Drápalik;*
Dräyer;*
Dröhnli;*
Drössler;Q105530313
Drück;Q116579214
Drüssel;*
Drütschel;*
Dschafarow;*
Dschemilow;*
Dschulnigg;*
Du Bochet;*
Du Bois de Dunilac;*
Du Bois-dit du-Terraux;*
Du Fresne;*
Du Martheray;*
Du Pasquier;*
Du Pontet;*
Du Roveray;*
DuPasquier;*
Duaime;*
Dual;*
Duamel;*
Duarte;Q18699850
Duay;*
Dubach;Q37072665
Dubacher;*
Duback;Q37443057
Dubail;Q104854621
Dubat;*
Dubath;*
Dubauloz;*
Dubely soit Dubelly;*
Dubey;Q37541853
Dubi;Q61829897
Dubied;*
Dublanc;Q65102729
Dubled;Q107469087
Dubler;Q37148258
Dubno;*
Dubois du Nilac;*
Dubois-Dunilach;*
Dubois-Ferrière;*
Dubois-Franck;*
Dubois-Reymond;*
Dubois-dit-Bonclaude;*
Dubois-dit-Cosandier;*
Dubois-dit-du Terraux;*
Dubois;Q16798403
Duborgel;*
Duboulet;*
Duboux;Q76417916
Dubreuil;Q24721536
Dubrit;*
Dubrova;*
Dubs;Q37098661
Dubuis;Q39766824
Dubulluit;*
Duby;Q30106355
Duc;Q37530898
Ducardonnoy;*
Ducart;*
Ducas;Q37232759
Ducco;*
Ducertot;*
Duchable;*
Duchilio;*
Duchoud;*
Duchoux;*
Duci;*
Ducimetiere;Q111757477
Ducimetière alias Monod;*
Duckeck;*
Ducloz;*
Ducoli;*
Ducommun dit Boudry;*
Ducommun dit Verron;*
Ducommun-Petit-Compère;*
Ducommun-dit-Boudry;*
Ducommun-dit-Tinnon;*
Ducommun-dit-Verron;*
Ducommun-dit-l'Allemand;*
Ducommun;Q37539267
Ducor;*
Ducotterd;*
Ducraux;*
Ducray;*
Ducret;Q37547666
Ducrettet;*
Ducrey;Q113633323
Ducrocq;Q61476047
Ducrot;Q42953745
Ducruz;*
Ducry;*
Dudel;*
Dudelczik;*
Duding;*
Dudle;*
Dudler;Q76421828
Dudli;Q76422048
Duelli;*
Duerst;Q37285194
Dufaux;Q27919364
Dufay de Lavallaz;*
Dufay-de Lavallaz;*
Dufey;Q65102864
Duffert;Q117776024
Duffner;Q37128200
Duflon;*
Duforêt;*
Dufour;Q415460
Dufournet;*
Dufresne;Q21487882
Duft;Q37133988
Dugerdil-Lugoz;*
Dugerdil;Q100707238
Dugrandpraz;*
Duina;*
Duinche;*
Dujac;*
Dukase soit Ducas;*
Dukor;*
Dula;Q37218641
Dulac;Q36858531
Dulex;*
Dulk;*
Dull;Q21475538
Dullenbacher;*
Dulles;Q21507925
Dullinger;Q36871847
Dully;Q37511924
Dulon;Q65102943
Dumanet;*
Dumanthioz;*
Dumard;*
Dumaret;*
Dumartheray;Q76421879
Dumas;Q12788009
Dumauthioz;*
Dumazel;*
Dumelin;*
Dumermuth;Q76421999
Dummel;*
Dummeli;Q117776026
Dummer;Q16869709
Dummermuth;Q37058406
Dummler;*
Dumolard;*
Dumonal;*
Dumont dit Voitel;*
Dumont-Dayot;*
Dumont-dit-Vieiljean;*
Dumont-dit-Voitel;*
Dumont;Q16647357
Dumontay;*
Dumonthay;*
Dumonthey;*
Dumoulin;Q25058808
Dumtschin;*
Dumuid;*
Dumur;Q65103003
Dumusc;*
Dumusque;*
Dun;Q37437145
Dunajer;Q107305933
Dunand soit Dunant;*
Dunand-Valette;*
Dunant;Q66317610
Duncker;Q28148653
Duner;*
Dunghi;*
Dunkel;Q37575214
Dunkelmann;*
Dunker;Q10477569
Dunoyer;Q31212452
Dunstheimer;*
Dunz;*
Dupan;*
Duperey;*
Duperret;Q65103037
Duperrex;*
Duperrez;*
Duperrut;*
Duperthuis;*
Dupertuis dit Neveu;*
Dupertuis-dit-Neveu;*
Dupertuis;Q107138274
Duplan;Q37512107
Duplessis-Gouret;*
Dupont-Willemin;*
Dupont;Q18627472
Dupontet;*
Duppel;*
Duppenthaler;*
Dupraz-Dange;*
Dupraz;Q63413269
Dupre;Q36951315
Dups;*
Dupuget;*
Dupuis;Q21507910
Durach;*
Duraffourg;*
Durafourg;*
Duran;Q3041502
Durand;Q3041504
Durang;Q5316206
Duratti;*
Durazzano;*
Durazzo;Q37039679
Durband;*
Duret-Mairin;*
Durgiai;*
Durgnat;*
Durgniat;*
Durheim;Q36938958
Duri;*
Duriet;*
Durighello;*
Durini;Q70076544
Durisch;Q116701980
Durizzo;*
Durlej;*
Durler;Q37491099
Durni;Q117776028
Durnig;*
Durous;*
Durouvenoz;*
Duroux;*
Durrer;Q36976190
Durret;*
Durrizo;*
Durschei;*
Durscher;*
Durtschi;Q37476720
Duru;Q37047233
Durupthy;*
Durupty;*
Durussel;Q24035248
Duruz;*
Durwang;*
Duschek;Q26197900
Duschen;*
Duschletta;*
Dusek;Q26197888
Dusettier;*
Duss;Q37520353
Dussaux;Q65103138
Dusseiller;*
Dusseitier;*
Dussetier;*
Dussex;*
Dussez;*
Dussling;*
Dussoix;*
Dussy;Q107972284
Dustour;*
Dutasta;Q106358713
Duthaler;*
Duthon;*
Duthovex;*
Dutli;*
Dutly;*
Dutoit;Q1267975
Dutrancy;*
Dutruit;*
Dutruy;*
Duttle;*
Duttlinger;Q37429416
Duttweiler;Q20996127
Duttwiler;*
Duttwyler;*
Dutzi;*
Duvanney;*
Duvaud;*
Duveluz;*
Duvoisin;Q37165075
Duwan;*
Dvorak;Q37441539
Dvorgitsky;*
Dwenger;Q37269578
Dworak;Q37447856
Dworschak;Q83347277
Dworzak;Q83347287
Dyar;Q36967521
Dycka;*
Dyer;Q16869738
Dyrborg;*
Dysli;Q76422601
Dyssli;*
Dziagwa;*
Dzierlatka;*
Dähler;Q76417920
Dällenbach;Q76425627
Dändliker;Q76425621
Dängeli;Q117775342
Dänger;*
Däniker;Q76417772
Dänzer;Q105529851
Däpp;Q117775343
Däppeler;*
Däppen dit Tappet;*
Däppen;*
Därendinger;*
Därner;*
Däscher;Q76425646
Däster;*
Dättler;*
Dätwiler;*
Dätwyler;Q76417787
Dé Maria;*
Déage;*
Déandréa;*
Débaud;*
Débaz;*
Débieux;*
Débiton;*
Débois;*
Débrosse;*
Décaillet-Claivaz;*
Décarre;*
Décarro;*
Décastel;*
Déchamboux;*
Déchanez;*
Déclez;*
Déclinand;*
Décombaz;*
Décombe;*
Décombes;*
Décoppet;*
Décorvet;*
Décotterd;*
Décrevel;*
Décrind;*
Décurnex;*
Décérier;*
Défayes;*
Déforel;*
Défournaux;*
Dégailler;*
Dégalier;*
Déguly;*
Dégus;*
Dégy;*
Déjardin;*
Délery;*
Délez;*
Délieutraz;*
Délitroz;*
Dély;*
Déléamont;*
Déléaval;*
Déléchat;*
Délétra;*
Délétroz;*
Dématraz;*
Démolis;*
Démules;*
Dénariaz;*
Dénervaud;*
Dénis;*
Dény soit Denys;*
Dénéréaz;*
Déonna;*
Dépassel;*
Dépensaz;*
Dépierraz;*
Dépoisier;*
Dépommier-Losset;*
Dépraz;*
Dépéraz;*
Dérivaz;*
Déruaz;*
Dérupaz;*
Déschanez;*
Désiron;*
Désoches;*
Déssibourg;*
Déteindre;*
Détez;*
Déthiollaz;*
Détienne;*
Détouy;*
Détras;*
Détruche;*
Déturche;*
Dévaud-dit-Garin;*
Dévaud;*
Dévaux;*
Dévayes;*
Déverin;*
Dévos;*
Dézempte;*
Döbele;*
Döbeli;Q117776030
Dögen;Q62983916
Döhn;Q57694621
Dölder;*
Dölken;*
Dölker;*
Döll;Q99324046
Dölli;*
Dölzer;Q106067972
Dönier;*
Dönig;*
Dönni;*
Dönz;*
Döpfner;Q25114540
Dörfliger;*
Dörflinger;Q21491310
Dörgeloh;*
Dörig;Q64171509
Dörks;*
Dörler;*
Dörner;Q57694762
Dörre;Q57748548
Dörrer;*
Dörrhöfer;*
Dörrwächter;Q107427768
Dörrzapf;*
Dörwaldt;*
Dös;*
Dössegger;*
Dössekel;Q77404147
Dössekker;*
Dötschmann;*
Döttling;*
Döös;*
Dübelbeiss;*
Dübendorf;*
Dübendorfer;*
Dübi;Q76411655
Dübler;Q105530318
Düblin;*
Düby;Q76422632
Dückstein;Q107377675
Dücommün;Q37539267
Dücrey;*
Düfresne;Q21487882
Düggeli;*
Düggelin;*
Dühmig;*
Dühring;Q57723668
Düker;Q105070650
Dülli;*
Düllmann;Q111757509
Dülly;*
Düngler;*
Dünkelberg;*
Dünki;Q76417932
Dünneisen;*
Dünnenberger;*
Dünner;Q106068363
Dünscher;*
Dünz;Q76422919
Düperret;Q65103037
Düpperrüt;Q117776032
Dürger;*
Dürhammer;*
Dürheim;*
Dürholz;*
Dürig;Q76417924
Düring;Q55030668
Düringer;Q76422596
Dürkes;*
Dürlemann;*
Dürler;*
Dürlewanger;*
Dürmüller;*
Dürr;Q1272123
Dürre;Q83497035
Dürrenberger;Q103084865
Dürrenmatt;Q18534005
Dürrenwächter;*
Dürrer;Q36976190
Dürrig;*
Dürring;*
Dürrmeier;*
Dürrmüller;*
Dürrwanger;*
Dürrwächter;Q107428021
Dürschmidt;Q83347219
Dürst;Q76411157
Dürsteler;*
Düscher;*
Düsel;*
Düssel;*
Düsser;*
Düssli;*
Düster;Q105530401
Düsterhus;*
Dütsch;*
Dütschler;*
Eastcott;Q68954442
Ebel;Q16064038
Ebeling;Q21509893
Ebenberger;*
Ebenegger;*
Ebener;Q37302284
Ebensperger;*
Ebenstreit;*
Eber;Q37285876
Eberbach;Q37298010
Eberhard;Q28150963
Eberhardt;Q21064878
Eberle;Q21098836
Eberlein;Q36906924
Eberli;Q83347325
Ebermann;Q83347332
Ebersbach;Q37302504
Eberschweiler;*
Ebersold;Q37064095
Eberspächer;*
Ebert;Q21491601
Eberth;Q36909080
Ebeyan;*
Ebin;Q27167209
Ebiner;*
Ebinger;Q37487812
Eble;Q37488717
Eblé;*
Ebner;Q21449732
Ebneter;Q105547039
Ebnöter;*
Ebnöther;Q76422351
Ebray;*
Ebue;*
Ecabert;*
Echaud;*
Echemann;*
Echenard;*
Echernier;*
Echle;*
Echs;Q111757649
Echser;*
Echtle;*
Eckardt;Q23639883
Eckart;Q21493158
Ecke;Q37141025
Eckel;Q21449737
Eckenberg;*
Eckendörfer;*
Eckenfelden;*
Eckenweiler;*
Eckerle;Q21449738
Eckerli;*
Eckert;Q15807233
Eckhardt;Q21449320
Eckli;*
Eckmann;Q37016312
Ecknauer;*
Eckner;*
Eckstein;Q23609588
Ecoeur;*
Ecoffey;*
Ecoffir;*
Ecuyer;*
Edele;Q37286348
Edelheim;Q28150860
Edelmann;Q1283321
Eden;Q27355703
Eder;Q16869766
Ederer;Q37048318
Eding;Q37488021
Edinger;Q36883935
Edler;Q37500042
Edmund;Q37483914
Edthofer;*
Edwards;Q2691159
Effert;Q83347434
Effront;*
Efrancey;*
Egandi;*
Egelbrecht;*
Egender;*
Egenter;Q107428482
Egercz;*
Egerter;Q37491951
Egg;Q37431638
Eggel;Q115040819
Eggemann;Q107428490
Eggen;Q16869779
Eggenberg;Q104873415
Eggenberger;Q36905900
Eggenschwiler;Q76417825
Eggenschwyler;*
Eggensperger;*
Eggenspieler;*
Eggenweiler;Q83348090
Egger;Q1297537
Eggerschwiler;*
Eggert;Q29872135
Eggertswyler;*
Eggimann;Q37075518
Egginger;*
Eggis;Q76421822
Eggler;Q37533667
Eggli;Q36898896
Egglin;*
Eggmann;*
Eggnauer;*
Eggo;*
Eggs;*
Eggspühler;Q77408283
Eggstein;*
Eglauf;*
Egle;Q37562900
Egler;Q37522179
Egli;Q27905859
Eglin;Q16869781
Eglinger;Q108567794
Eglinsdörfer;*
Eglof;Q105547092
Egloff;Q1298149
Egold;Q107388157
Egolf;Q36962240
Egé;*
Ehehalt;Q83348102
Eheim;*
Ehing;*
Ehinger;Q37462616
Ehinguer;*
Ehlers;Q16869782
Ehling;Q36925641
Ehm;Q25631005
Ehninger;Q105336446
Ehrat;Q37527776
Ehrbar;Q37549952
Ehreiser;*
Ehrenbauer;*
Ehrenbogen;*
Ehrenbold;*
Ehrenbolger;*
Ehrenfreund;Q106354359
Ehrenhold;*
Ehrenmann;*
Ehrensberger;Q37160292
Ehrensperger;Q76411356
Ehrensvärd;Q21491565
Ehrenzeller;Q36887645
Ehret;Q55003216
Ehrhard;Q111911563
Ehrhardt;Q27887240
Ehrhart;Q37183532
Ehricht;Q105530497
Ehrismann;Q76421875
Ehrler;Q16861204
Ehrli;*
Ehrliholzer;*
Ehrmann;Q21491381
Ehrsam;Q37043218
Ehry;*
Eiba;Q104444329
Eibelwieser;*
Eiben;Q37571633
Eiberle;*
Eibicht;Q111757651
Eibl;Q21450605
Eich;Q16869788
Eichberger;Q37566827
Eichborn;*
Eichelberger;Q56245597
Eichelbrenner;*
Eichelsberger;*
Eichenberg;Q37004777
Eichenberger;Q36984155
Eichenhofer;*
Eichenmann;*
Eichenwald;Q16834751
Eicher;Q16869791
Eichheim;Q25712343
Eichholzer;Q83348151
Eichhorn;Q1158621
Eichi;*
Eichin;Q36952809
Eichinger;Q21507824
Eichler;Q1302117
Eichlisberger;*
Eichmann;Q37105453
Eichta;*
Eickenscheidt;*
Eidam;Q37137382
Eidelberger;*
Eidenbenz;Q76411261
Eidenberger;*
Eienberger;*
Eier;Q111757654
Eifer;*
Eigener;Q107388748
Eigenheer;Q37523871
Eigenmann;Q21489125
Eigensatz;*
Eiholer;*
Eiholzer;Q76421620
Eika;Q30189548
Eilenberg;Q21491571
Eilenberger;Q101038837
Eilers;Q21491573
Eilinger;*
Eimer;Q36992838
Ein;Q37516484
Eindiguer;*
Eine;Q105365090
Eini-Giudici;*
Einstein;Q16834800
Eirsch;*
Eisch;Q37569768
Eisele;Q36917599
Eiselé;*
Eisen;Q21510034
Eisenacher;Q37519899
Eisenbeiss;*
Eisenecker;*
Eisenegger;*
Eisenhart;Q21510042
Eisenhoffer;*
Eisenhut;Q36938852
Eisenkeil;*
Eisenmann;Q21451027
Eisenreich;Q37203273
Eisenring;Q76417602
Eisenstein;Q16834815
Eisenstädt;Q106069080
Eisler;Q21451034
Eissner;*
Eitel;Q37315966
Eiter;Q37058482
Eitle;*
Eitler;*
Ejsen;*
Ekblad;Q21501407
Ekmann;Q107428505
Ekmitsch;*
Ekström;Q16280579
El Hewehi;*
El Khalidi;*
El Rafii;*
El;Q37531298
Elber;Q37167654
Elble;Q37230852
Eleganti;*
Elettra;*
Eleutheri;*
Elfes;Q112730649
Elfner;Q37029965
Elias;Q26772804
Elisabeth;Q63611044
Elise;Q37057131
Elked;*
Ella;Q27103662
Ellams;Q96477021
Ellenberg;Q36882418
Ellenberger;Q23640576
Ellenbrock;*
Ellenson;Q5365135
Elles;Q21451046
Ellezingue;*
Ellgas;*
Ellgass;*
Elliker;*
Ellison;Q21506957
Ellwanger;Q37178991
Elly;Q36905464
Ellès;*
Elmassian;*
Elmhorst;Q37035598
Elmiger;Q76417824
Elmpt;*
Elpidine;*
Elsenberger;*
Elsener;Q21491793
Elsenhans;Q56538305
Elser;Q72103741
Elskes;*
Elsner;Q50376273
Elsohn;*
Elsässer;Q62512745
Elter;Q37066943
Eltner;Q111757705
Eltschinger;*
Eltz;Q37558956
Elz;*
Elzas;Q106069250
Elzi;*
Elzingre;*
Emaldi;*
Emanuelli;Q37140796
Emaresi;*
Emaulaz;*
Emch;Q37509140
Emek;Q105530603
Emery;Q16275674
Emhardt;*
Emichi;*
Emil;Q36862482
Emiliani-Carmellini;*
Emine;*
Eminet;*
Emmel;Q37165167
Emmenegger;Q36874009
Emmerling;Q37565067
Emmert;Q21491799
Emmes;*
Emminger;Q37032463
Emmisberger;*
Emondts;*
Emonin;*
Emonot;*
Emons;Q37176586
Empaytaz;*
Empeyta;*
Emporio;*
Enay;*
Enciso;Q29014390
Ende;Q37144180
Ender;Q37568696
Enderes;*
Enderis;*
Enderli;Q76421813
Enderlin;Q37529819
Enderst;*
Endig;*
Endner;*
Endres;Q37071105
Endress;Q37177077
Endrich;Q99908607
Endrion;*
Endtinger;*
Endtner;Q89045411
Enengl;Q107315246
Enenkel;*
Eng;Q4200473
Enge;Q72102693
Engel;Q19694228
Engelberger;Q21508940
Engelbrecht;Q21452041
Engele;Q67176067
Engelen;Q35095037
Engeler;Q76417621
Engelhard;Q16869263
Engelhardt;Q53864838
Engelhorn;Q37565474
Engeli;Q48689271
Engelmann;Q786779
Engelmayer;Q83348440
Engeloch;*
Engels;Q16869826
Engemann;Q37496629
Engensperger;*
Enger;Q16869827
Engert;Q37261382
Engerth;Q111127421
Engetschwiler;*
Engfer;Q37230740
Enggist;*
Enggwiller;*
Engholtz;*
Engi;*
Engimann;*
Engist;*
Engler;Q21510304
Englert;Q21510300
Engriser;*
Engros;Q109928775
Enguel;*
Engweiler;*
Enholtz;Q101038864
Enke;Q21491804
Enkerli;Q108732738
Ennesser;*
Enneveux;*
Enoc;*
Enocari;*
Enoch;Q16869832
Enrietto-Fioretta;*
Ensberger;*
Ensinger;Q37021078
Ensner;*
Enssle;*
Ensslin;Q37574740
Entezam;Q56538311
Entzeroth;*
Enz;Q37463299
Enzen;*
Enzler;Q37100135
Enzmann;Q37493710
Epard;*
Epars;*
Epenoy;*
Eperon;Q76422963
Ephraim;Q16867299
Epitaux;*
Epiteaux;*
Epler;Q37446181
Eppenberger;*
Epper;Q37571702
Eppi;*
Eppinger;Q37177240
Eppisser;*
Epple;Q37041469
Epplé;*
Eppner;*
Epprecht;*
Epstein;Q18620837
Equati;*
Equey;*
Equilino;*
Eracle;*
Erard;Q37540929
Erath;Q37453715
Erb;Q72103509
Erbacci;*
Erbacher;Q37561810
Erbe;Q37507675
Erbeia;*
Erbini;*
Erbsland;*
Erculiani;*
Erdiakoff;*
Erdin;Q109604768
Erdmann;Q28913613
Erdrich;Q37084278
Ered;Q83348656
Erfle;Q37328558
Erhard;Q36912046
Erhardt;Q1350977
Eri;Q40103559
Erich;Q18171081
Erickson;Q16869838
Erifilidis;*
Erismann;Q76411475
Erka;Q106069320
Erkadoo;*
Erkenbrecher;*
Erker;Q37192857
Erlebach;Q82008312
Erlmoser;*
Ermani;*
Ermarth;Q113577567
Ermatinger;Q37517914
Ermel;Q37447641
Ermer;Q36965298
Ermertz;*
Ermolaeff;*
Ermoli;*
Erna;Q97156004
Erne;Q37168324
Ernens;*
Erni;Q19673856
Ernst;Q1357257
Erny;Q37502771
Erpel;*
Erpf;Q77408285
Errass;*
Ersig;*
Ersing;Q37492528
Erster;Q107305951
Ertl;Q21504813
Ervo;*
Erzer;*
Erzinger;Q37516658
Es-Borrat;*
Esborrat;*
Eschbacher;Q37100326
Esche;Q37490979
Escher;Q21491262
Eschger;*
Eschkenasoff;*
Eschler;Q37573044
Eschmann;Q36979272
Escoffey;*
Escolin;*
Escrousailles;*
Escuvillon soit Esquivillon;*
Escuyer;*
Eskenazy;*
Eskinazi;*
Esnault;Q24707429
Esposito-Cornelio;*
Esquivillon;*
Esrin;*
Ess;Q36985096
Esseiva;Q61740283
Esselborn;*
Essellier;*
Esselström;Q47506862
Essenti;*
Essig;Q56245800
Essl;Q37567197
Esterhammer;*
Estermann;Q1369946
Esteve;Q36930717
Esther;Q37507627
Estivalis;*
Estlinbaum;*
Estoppey;Q76417976
Estreicher von Rozbierski;*
Etcher;Q37557402
Etendu;*
Eternod;*
Ethenoz;*
Ethevenon;*
Ethénoz;*
Etienne;Q22056749
Etoupe;*
Etschmann;*
Etspüler;*
Ettel;Q21491661
Etter;Q21488851
Etterich;*
Etterli;*
Etterlin;Q98001806
Ettisberger;*
Ettl;Q36997943
Ettle;Q83348827
Ettlin;Q37528217
Ettmüller;*
Etzenberger;*
Etzensberger;*
Etzensperger;Q76417978
Etzitis;*
Etzweiler;Q37514089
Euchner;*
Eugen;Q54599752
Eugler;*
Eugster;Q21449313
Eugstler;*
Eulau;*
Eulenberger;Q115118551
Eurisch;*
Europa;Q37135786
Euschen;*
Eusebio;Q28913600
Eustaquia;*
Eustorgi;*
Euthum;*
Evalet;*
Evans;Q1260663
Evard;Q37087880
Everard;Q5416892
Evers;Q21453564
Evêque;*
Ewadinge;*
Ewelt;*
Exchaquet;*
Exel;Q37521461
Exer;*
Exhenry;*
Exquis;*
Extermann;*
Exton;Q36859869
Eyacher;*
Eyen;*
Eyer;Q37522204
Eyholzer;*
Eymann;Q36904328
Eyoh;Q58408951
Eypper;*
Eyrauch;*
Eyring;Q56244634
Ezzema;*
Faas;Q21451974
Faasch;*
Fababi;*
Fabarro;*
Fabbio;*
Fabbri;Q21488361
Fabel;Q37255913
Faber;Q1390156
Fabig;*
Fabra;Q36993199
Fabrega;Q37209739
Fabregas;Q37491620
Fabricotti;*
Fabrizioli;*
Facchinetti;Q21491960
Faccin;*
Faccincani;*
Faccinetto;*
Faccini;Q5428289
Fache;Q65103547
Fachinetti;Q112063634
Facincani;*
Fackelmayer;*
Facolli;*
Facuore;*
Fadalti;*
Faden;Q37498697
Faedi;*
Faesch;Q87571749
Faessli;*
Fafri;*
Fagagnini;*
Fagetti;*
Fagioli;Q21489031
Fahm;Q87236129
Fahnbühl;*
Fahnler;*
Fahr;Q21491967
Fahre;Q37429499
Fahrenbühler;*
Fahrer;Q37053271
Fahrholz;Q83349007
Fahrländer;Q77408289
Fahrnbühl;*
Fahrner;Q37443095
Fahrni;Q37142058
Fahrny;*
Fahys;*
Faibella;*
Faidy;*
Faigaux;*
Faigle;Q37099821
Faillard;*
Failletaz;*
Faillettaz;*
Failloubaz;*
Faillétaz;*
Fainque;*
Faiss;Q117845609
Faisst;Q55209250
Faist;Q37149043
Faivet;*
Faivre-Chalon;*
Faivre;Q3064675
Faizan;*
Fakler;Q37174297
Falagiarda;*
Falb;Q37532171
Falbriard;*
Falcand;*
Falcinella;*
Falcke;Q83349027
Falconnat;*
Falconnier;Q76422544
Falcot;*
Falcy;*
Falerone;*
Falett;*
Faletti;Q37444078
Falisi;*
Falk-Vairant;*
Falk;Q16390676
Falkenberg;Q16869887
Falkenheim;Q106117642
Falkner;Q29697130
Fallab;*
Fallacian;*
Fallegger;*
Faller;Q37310972
Fallert;Q37474335
Fallet;Q39313743
Falligan;Q88465198
Falquet;Q76422598
Falquier;*
Faltermann;*
Faltner;*
Faltot;*
Famiglini;*
Fanac;*
Fanchamps;*
Fanciola;*
Fancolli;*
Fanconi;*
Fanderl;*
Fang;Q11075460
Fangazio-Fra;*
Fankhauser;Q1395678
Fanolliet;*
Fantina;*
Fantoni-Ressiga;*
Fantoni;Q21509790
Fantotti;*
Fanz;*
Fanzun;*
Faravel;*
Fardel;Q65103639
Fardey;*
Fardin;*
Farei Campagna;*
Farei Pescioni;*
Farei;*
Faretti;*
Farfallucci;*
Farina;Q16869896
Farine;Q36945087
Farinelli;Q37527300
Farinoli;*
Farinoni;*
Farisaz;*
Farkas;Q16515753
Farkasch;*
Farnbühl;*
Farner;Q37249693
Farquet;Q76421788
Farr;Q16869903
Farrer;Q29698156
Farrero;*
Farron;Q30287506
Farrèr;*
Fascetti;Q99981254
Fasch;Q56538342
Fasciati;*
Fasel;Q37498764
Fasl;*
Fasler;*
Fasnacht;Q37496594
Fasola;Q37520082
Fasoletti;*
Fasolin;*
Fasquel;Q65103665
Fass;Q56245846
Fassbender;Q21452185
Fassbind;Q76411480
Fassina;Q60171661
Fassler;Q15861225
Fassmeier;*
Fassnacht;Q36919712
Fasson;Q57848825
Fasy;Q37475552
Fath;Q26838100
Fatio;Q21491982
Fattet;*
Fatton;Q76422228
Fatzer;*
Faucherre;*
Fauchez;*
Fauchs;*
Fauchère;*
Fauconnet;Q65103694
Faudino;*
Fauguel;*
Faulbaum;Q99908722
Fauler;Q104149666
Faulhaber;Q56245485
Faulmann;Q83349081
Fauquenot;*
Fauras;*
Fauraz;*
Faure;Q21509802
Fauser;Q37571926
Fausser;*
Faust;Q1398543
Fauster;Q107327587
Faustinelli;*
Fauth;Q96477089
Fautz;Q37505576
Fava;Q37238971
Favarger;Q76421926
Favari;Q112072310
Favario;*
Favero;Q21510155
Favet;*
Favetto;*
Favez;Q74081689
Favini;Q56244296
Favorite;Q37451321
Favre dit Jean Favre;*
Favre-Brandt;*
Favre-Bulle;*
Favre-Clément;*
Favre-Leuba;*
Favre-Perrod;*
Favre-Perrot;*
Favre-Rochex;*
Favre-Rochey;*
Favre-dit-Jean-Favre;*
Favre-dit-Jeanfavre;*
Favre;Q764600
Favri;*
Favrichon;*
Favrod-Coune;*
Favrod;Q76417601
Favrot;Q36896400
Fawer;Q83349102
Fay;Q16869911
Fayet;Q60463351
Fayod;Q76422582
Fayot;Q66739926
Fazan;Q65515088
Fazini;*
Fazio;Q21447900
Fazis;*
Fazy;Q76417800
Faßbind;Q107438221
Faßnacht;Q83497040
Faé;*
Faës;*
Faîvre;*
Fechner;Q21482882
Fecht;Q37532941
Fechtig;*
Fecit;*
Fedalto;Q100274208
Fedele;Q36984393
Federer;Q16869916
Federi;*
Federli;*
Federneder;*
Federscher;*
Fedi;Q56245819
Fedier;Q76417619
Fedrigo;Q73833224
Feer;Q76411239
Feess;*
Fegble;*
Fegbli;*
Feh;*
Feher;Q37461860
Fehlbaum;Q56538355
Fehle;*
Fehler;Q37028831
Fehlmann;Q76411204
Fehn;Q30514162
